offset,original_text,spanish_text,original_length,padding_available,real_max_length,encoding,category,translation,notes
0x01F40045,"<0xFC><0x01><0x04>Their names are <0xFD><0x06>
and Melony.<0xFB>They're the most beautiful children
in the world.","<0xFC><0x01><0x04>Sus nombres son <0xFD><0x06> y Melony.
Son los niños más bellos del mundo.",83,2,85,pokemon,description,"{COLOR}ÇIls s'appellent {RIVAL} et Melony.
Ce sont les plus beaux enfants<0xFB>du
monde.",
0x01F41615,"I should apologize, <0xFD><0x01>""<0xFB>I believed you to be some sort of
spy, sent by Aklove.<0xFB>If I'd known you were the real deal
all along, I would have reacted<0xFA>less""<0xFC><0x08><0x18> violently.","Debería disculparme, <0xFD><0x01>""<0xFB>Creí que eras una especie de espía
enviado por Aklove.<0xFB>Si hubiera sabido que eras el
real desde el principio, habría<0xFA>actuado menos violento.",166,1,167,pokemon,dialogue,"Je dois m'excuser, {PLAYER}... Je te<0xFB>prenais pour un espion envoyé par
Aklove. Si j'avais su que tu étais<0xFB>le vrai depuis le début, j'aurais
réagi avec moins...{PAUSE}ね de<0xFA>violence.",
0x01F418B4,"And <0xFD><0x01>""<0xFC><0x08><0x18> please, don't tell
<0xFD><0x06> about Ivory and me.<0xFB>At least""<0xFC><0x08><0x18> not until the time is
truly right.<0xFB>That we neglected our children
in favour of another""<0xFC><0x08><0x18> the thought<0xFA>would sicken him.","Y"" <0xFD><0x01>""<0xFC><0x08><0x18> por favor, no le
cuentes a <0xFD><0x06> sobre Ivory y<0xFA>yo.<0xFB>Esperaré el momento adecuado para
yo hacerlo.<0xFB>Que descuidemos a nuestros hijos en
favor de otro""<0xFC><0x08><0x18> la idea le repugnaría.",186,2,188,pokemon,description,"Et {PLAYER}...{PAUSE}ね s'il te plaît, ne dis
rien à {RIVAL} sur Ivory et moi.<0xFB>Du moins...{PAUSE}ね pas avant que le moment
soit vraiment venu. Que nous ayons<0xFB>délaissé nos enfants au profit d'un
autre...{PAUSE}ね cette idée le<0xFA>révolterait.",
0x01F41B1B,<0xFD><0x01>!,"<0xFD><0x01>""",3,2,5,pokemon,dialogue,,
0x01F41BFB,"<0xFD><0x01>!
Just the <0xFD><0x02> I was looking for!","<0xFD><0x01>"" <0x52>Justo te estaba
buscando!",34,2,36,pokemon,dialogue,"<0xFD><0x01> ! Juste le <0xFD><0x02> que je
cherchais !",
0x01F41C4C,"<0xFD><0x01>, have you seen Jax?<0xFB>Last I heard, he was planning to
travel to the Ruins of Void.","<0xFD><0x01>, <0x51>has visto a Jax?<0xFB>Lo último que supe fue que planeaba
viajar a Ruinas Vacío.",84,2,86,pokemon,dialogue,"<0xFD><0x01>, tu as vu Jax ? La dernière<0xFB>fois, j'ai entendu qu'il comptait
se rendre aux Ruines du Néant.",
0x01F425C7,"<0xFD><0x01>, since this is officially
your <0xB1>mission<0xB2>, I'll be waiting for<0xFA>you in <0xFC><0x01><0x06>Vivill Town<0xFC><0x01><0x08>.<0xFB>And for your sake, I'll even
play nice with the Shadows until<0xFA>we're done.<0xFB>Don't be late, <0xFD><0x01>.","<0xFD><0x01>, ya que esta es tu <0xB1>misión
oficial<0xB2>, te estaré esperando en<0xFA><0xFC><0x01><0x06>Ciudad Vivil<0xFC><0x01><0x08>.<0xFB>Y por tu bien, incluso me portaré
bien con las Sombras hasta que<0xFA>terminemos.<0xFB>No llegues tarde, <0xFD><0x01>.",183,2,185,pokemon,dialogue,"{PLAYER}, puisque c'est
officiellement ta "" mission "", je<0xFA>t'attendrai à {COLOR}ÉBourg Vivill{COLOR}Ë. Et pour<0xFB>toi, je jouerai même sympa avec les
Ombres jusqu'à ce qu'on ait fini.<0xFA>Ne sois pas en retard,<0xFB>{PLAYER}.",
0x01F42622,"And for your sake, I'll even
play nice with the Shadows until<0xFA>we're done.<0xFB>Don't be late, <0xFD><0x01>."," bien, incluso me portaré
bien con las Sombras hasta que<0xFA>terminemos.<0xFB>No llegues tarde, <0xFD><0x01>.",92,2,94,pokemon,dialogue,,
0x01F4267F,"That boy""<0xFC><0x08><0x18> he's got quite the mouth
to him""<0xFB>Well, I wish you luck in
Vivill Town, <0xFD><0x01>.<0xFB>Let me know how it went, as soon
as you've returned.","Ese chico""<0xFC><0x08><0x18> es muy impaciente""<0xFB>Bueno, te deseo suerte en Ciudad
Vivil, <0xFD><0x01>.<0xFB>Cuéntame cómo te fue tan pronto como
regreses.",140,2,142,pokemon,dialogue,"Ce garçon...{PAUSE}ね il a de la repartie... Eh
bien, je te souhaite bonne chance<0xFB>à Bourg Vivill, {PLAYER}. Dis-moi
comment ça s'est passé dès que tu<0xFB>seras
revenu.",
0x01F4270C,"Sheesh, about time you got here,
<0xFD><0x01>.","Vaya"" hasta que por fin llegas,
<0xFD><0x01>.",36,1,37,pokemon,dialogue,"Pfiou, il était temps que tu
arrives, <0xFD><0x01>.",
0x01F42A6C,"I think we've got the right place,
<0xFD><0x01>!<0xFB>He absolutely screams <0xB1>suspicious<0xB2>.","Estamos en el lugar correcto,
<0xFD><0x01>.<0xFB>Este tipo es sumamente <0xB1>sospechoso<0xB2>.",74,2,76,pokemon,dialogue,"Je crois qu'on est au bon endroit,
<0xFD><0x01> ! Il crie "" suspect "" à<0xFB>plein nez.",
0x01F42F06,"We don't have much time, <0xFD><0x01>.<0xFB>That grunt I knocked out could
wake up any minute now, so we<0xFA>really need to get moving.<0xFB>The only thing is""","No tenemos mucho tiempo,
<0xFD><0x01>.<0xFB>Ese Soldado podría despertar en
cualquier momento, así que debemos<0xFA>movernos.<0xFB>La única cosa es""",135,2,137,pokemon,dialogue,"On n'a pas beaucoup de temps,<0xFB><0xFD><0x01>. Le sbire que j'ai assommé
peut se réveiller d'une minute à<0xFA>l'autre, il faut bouger. Le seul<0xFB>problème, c'est...",
0x01F4312B,"Hey, <0xFD><0x01>!<0xFB>This one of your Shadow buddies?
Call it off!","Oye, <0xFD><0x01>.<0xFB><0x51><0x06>ste es uno de tus amigos Sombras?",54,2,56,pokemon,dialogue,"Hé, <0xFD><0x01> ! C'est l'un de tes<0xFB>potes Ombres ? Fais-le arrêter
!",
0x01F4384D,"You've only learned <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> of the
letters so far.<0xFB>Come back here once you've learned
all <0xFC><0x01><0x06>5<0xFC><0x01><0x08>.","Sólo tienes <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> de las letras.<0xFB>Vuelve aquí una vez que ya tengas
las <0xFC><0x01><0x06>5<0xFC><0x01><0x08> letras.",99,2,101,pokemon,dialogue,"Tu n'as appris que {COLOR}É{STR_VAR_1}{COLOR}Ë lettres
jusqu'à présent. Reviens une fois<0xFB>que tu connaîtras les
{COLOR}É5{COLOR}Ë.",
0x01F44D1A,"<0xFD><0x06>, we wanted to come home""<0xFB>We really did""","<0xFD><0x06>, nosotros queríamos
volver a casa""",42,2,44,pokemon,description,"<0xFD><0x06>, on voulait rentrer...<0xFB>Vraiment...",
0x01F44F80,<0xFD><0x06>!,"<0xFD><0x06>""",3,3,6,pokemon,dialogue,,
0x01F45259,"<0xFD><0x01>!<0xFB>Your escape from the Cube was my
oversight!<0xFB>I should have been more thorough
and followed my directions to the<0xFA>letter""","<0x52><0xFD><0x01>!<0xFB><0x52>Tu escape del Cubo fue mi descuido!<0xFB>Debería haber sido más minucioso y
seguir mis instrucciones al pie de<0xFA>la letra""",122,3,125,pokemon,dialogue,"<0xFD><0x01> !<0xFB>Ta fuite du Cube était de
ma faute !<0xFB>J'aurais dû être plus minutieux
et suivre mes instructions<0xFA>à la lettre...",
0x01F45482,"Now, send <0xFD><0x01> to join <0xFD><0x02> friend!","Ahora, envía a <0xFD><0x01> con
su amigo.",31,2,33,pokemon,dialogue,"Envoie <0xFD><0x01> rejoindre son ami
<0xFD><0x02> !",
0x01F454E9,"<0xFD><0x01>! Is that really you?<0xFB>I didn't think I'd see a friendly
face in here.<0xFB>I don't know how long I've been
here, but it feels like forever""","<0x52><0xFD><0x01>! <0x51>Realmente eres tú?<0xFB>No pensé que te vería por aquí.<0xFB>No sé cuánto tiempo llevo aquí, pero
parece que ha sido una eternidad""",136,3,139,pokemon,dialogue,"<0xFD><0x01> ! C'est bien toi ? Je ne<0xFB>pensais pas voir un visage ami ici.
Je ne sais pas depuis combien de<0xFB>temps je suis là, mais ça paraît
une éternité...",
0x01F459B2,"I've never been here before,
so this must be the right way!<0xFB>Let's continue on, <0xFD><0x01>.","Nunca he estado por aquí, <0x52>así que
este debe ser el camino correcto!<0xFB>Sigamos, <0xFD><0x01>.",82,3,85,pokemon,dialogue,"Je ne suis jamais venu ici, donc
ça doit être le bon chemin !<0xFB>Continuons, <0xFD><0x01>.",
0x01F45DE0,"<0xFD><0x01>, this is our chance!<0xFB>I think that Pokémon is up ahead!","<0xFD><0x01>, <0x52>es nuestra oportunidad!
<0x52>El Pokémon está por allá!",57,2,59,pokemon,dialogue,"<0xFD><0x01>, c'est notre chance ! Je<0xFB>crois que ce Pokémon est devant !",
0x01F45EC1,"Be careful, <0xFD><0x01>.<0xFB>There's no telling what that
Pokémon's capable of.","Ten cuidado, <0xFD><0x01>.<0xFB>No se sabe de qué es capaz ese
Pokémon.",66,3,69,pokemon,description,"Fais attention, <0xFD><0x01>. Impossible<0xFB>de savoir de quoi ce Pokémon est
capable.",
0x01F46179,"Anyway, now that we made it,
let's get back to it.<0xFB><0xFD><0x01>""<0xFC><0x08><0x18> what happened back at the
Ruins of Void?<0xFB>""<0xFB>Aklove""<0xFB>Then that means we don't have
a second to spare!","Bueno, ahora que logramos salir.<0xFB><0xFD><0x01>""<0xFC><0x08><0x18> <0x51>qué pasó en Ruinas
Vacío realmente?<0xFB>""<0xFB>Aklove""<0xFB><0x52>Entonces eso significa que no
podemos perder más tiempo!",157,3,160,pokemon,dialogue,"Bref, maintenant qu'on est là,
retournons-y.<0xFB>{PLAYER}...{PAUSE}ね que s'est-il passé aux
Ruines du Néant ?<0xFB>...<0xFB>Aklove...<0xFB>Alors on n'a pas une seconde à
perdre !",
0x01F46334,"<0xFD><0x01>! You made it!<0xFB>I picked up my grandfather on the
way here.<0xFB>He said he wanted to speak to both
of us.","<0x52><0xFD><0x01>! <0x52>Lo hiciste!<0xFB>Encontré a mi abuelo de camino
aquí.<0xFB>Dijo que quería hablar con los dos.",102,3,105,pokemon,dialogue,"<0xFD><0x01> ! Tu es là ! J'ai récupéré<0xFB>mon grand-père en chemin. Il a dit
qu'il voulait nous parler à<0xFB>nous
deux.",
0x01F46466,"That explains why I hadn't been
there that long before <0xFD><0x01><0xFA>showed up.","Eso explica el tiempo que había
estado allí antes de que<0xFA><0xFD><0x01> llegue.",68,3,71,pokemon,dialogue,"Ça explique pourquoi je n'y étais
pas longtemps avant que <0xFD><0x01><0xFA>n'arrive.",
0x01F466F7,"<0xFD><0x01>!<0xFB>I've been looking everywhere
for you!<0xFB>Aklove""<0xFC><0x08><0x18> he's""","<0x52><0xFD><0x01>!<0xFB><0x52>Te estuve buscando por todas
partes!<0xFB>Aklove"" él es""",58,2,60,pokemon,dialogue,"{PLAYER} !<0xFB>Je te cherchais partout
ici !<0xFB>Aklove...{PAUSE}ね il est...",
0x01F4728D,"You got that, <0xFD><0x01>?<0xFB>Meet us at the boat on the docks
<0xFC><0x01><0x06>north<0xFC><0x01><0x08> of here.<0xFB>We'll go on ahead and board without
you, so there's no delay.<0xFB>Oh, right - take this ticket so you
can get on the boat, too.","<0x51>Escuchaste, <0xFD><0x01>?<0xFB>Encuéntranos en el <0xFC><0x01><0x06>norte<0xFC><0x01><0x08> del
muelle.<0xFB>Seguiremos adelante y abordaremos
sin ti, para que no haya demoras.<0xFB>Ah, claro, coge este Ticket para
poder subir al barco también.",195,2,197,pokemon,dialogue,"Tu as entendu, {PLAYER} ?<0xFB>Retrouve-nous au bateau
des quais {COLOR}Éau nord{COLOR}Ë d'ici.<0xFB>On embarque sans toi
pour éviter les retards.<0xFB>Oh, tiens - prends ce
ticket pour monter aussi.",
0x01F47A18,"You ready to keep going up the
mountain, <0xFD><0x01>?","<0x51>Ya hiciste lo que tenía que hacer,
<0xFD><0x01>?",44,2,46,pokemon,dialogue,"Prêt à continuer à
monter la montagne, <0xFD><0x01> ?",
0x01F47A45,"<0xFC><0x01><0x02><0xFD><0x01> decided to go with
<0xFD><0x06>!",<0xFC><0x01><0x02>Has decidido ir con <0xFD><0x06>.,28,2,30,pokemon,dialogue,"{COLOR}Á{PLAYER}a
décidé accompagner{RIVAL}!",
0x01F47A62,"<0xFC><0x01><0x02>While teamed up with <0xFD><0x06>, the
<0xFC><0x01><0x06>first 3<0xFC><0x01><0x02> viable Pokémon in your<0xFA>party will be selected for battle.<0xFB><0xFD><0x06> is also capable of using
Surf and Rock Climb.","<0xFC><0x01><0x02>Al estar en equipo con <0xFD><0x06>,
los <0xFC><0x01><0x06>3 primeros<0xFC><0x01><0x02> Pokémon de tu<0xFA>grupo serán elegidos para la<0xFA>batalla.<0xFB><0xFD><0x06> también es capaz de usar
Surf y Treparrocas.",152,2,154,pokemon,dialogue,"{COLOR}ÁEn équipe avec {RIVAL}, les
{COLOR}É3 premiers{COLOR}Á Pokémon valides de ton<0xFA>équipe seront utilisés en combat.<0xFB>{RIVAL} peut aussi
utiliser Surf et Escalade.",
0x01F47AFB,"Hurry up, <0xFD><0x01>.
There's no time to waste!","Date prisa, <0xFD><0x01>.
<0x52>No demores mucho!",39,2,41,pokemon,dialogue,"Dépêche-toi,<0xFD><0x01>.
Pas de temps à perdre!",
0x01F47D84,"Where are you going, <0xFD><0x01>?<0xFB>Do you need to head back to town to
get supplies or something?","<0x51>A dónde vas, <0xFD><0x01>?<0xFB><0x51>Necesitas regresar al pueblo para
conseguir objetos o algo así?",87,2,89,pokemon,dialogue,"Où tu vas, <0xFD><0x01> ?<0xFB>Tu dois retourner en
ville pour des provisions ou autre ?",
0x01F47DDC,"Hurry back, <0xFD><0x01>.
There's no time to waste!","Date prisa, <0xFD><0x01>.
<0x52>No te demores!",41,2,43,pokemon,dialogue,"Reviens vite, <0xFD><0x01>.
Pas de temps à perdre !",
0x01F47E06,"Wha-? These Pokémon""<0xFB>That Aklove guy must have had Hoopa
set this trap to slow us down!<0xFB>But we can't stop moving now!<0xFB>C'mon, <0xFD><0x01>! Let's blast through
these things and get to the summit!","<0x51>Qué? <0x52>Esos Pokémon!<0xFB><0x52>Ese tipo Aklove debe haber hecho
que Hoopa pusiera esta trampa para<0xFA>frenarnos!<0xFB><0x52>Vamos, <0xFD><0x01>! <0x52>Atravesemos
estas cosas y lleguemos a la cima!",184,2,186,pokemon,dialogue,"Quoi ? Ces Pokémon...<0xFB>Aklove a dû demander à
Hoopa de poser ce piège !<0xFB>Mais on ne peut plus s'arrêter !<0xFB>Allez, <0xFD><0x01> !
Défonçons-les et grimpons !",
0x01F481B4,"<0xFC><0x01><0x04>If it were up to me, we wouldn't
be destroying anything, <0xFD><0x06>.<0xFB>But this is the only way""","<0xFC><0x01><0x04>Si por mí fuera no destruiría nada,
<0xFD><0x06>.<0xFB>Pero esta es la única manera que
conozco""",89,1,90,pokemon,description,"{COLOR}ÇSi ça ne tenait qu'à moi, on ne
ferait rien sauter, {RIVAL}.<0xFB>Mais c'est la seule façon...",
0x01F4822B,"<0xFC><0x01><0x04>I'm sorry, <0xFD><0x06>""<0xFC><0x08><0x18> but this is for
your own good.<0xFB>Stay here and out of harm's way,
until we're finished at the summit.","<0xFC><0x01><0x04>Lo siento, <0xFD><0x06>""<0xFC><0x08><0x18> pero esto es por
tu propio bien.<0xFB>Quédate aquí y fuera de peligro
hasta que terminemos con esto.",120,2,122,pokemon,dialogue,"{COLOR}ÇJe suis désolée,
{RIVAL}...{PAUSE}ね mais c'est pour ton bien.<0xFB>Reste ici, hors de
danger, jusqu'à ce qu'on ait fini.",
0x01F482A4,"<0xFC><0x01><0x04>What about you, <0xFD><0x01>?<0xFB>I suppose it's too much to hope
you'll turn back?","<0xFC><0x01><0x04><0x51>Y tú, <0xFD><0x01>?<0xFB><0x51>Supongo que ya te piensas rendir,
no?",72,2,74,pokemon,dialogue,"{COLOR}ÇEt toi,{PLAYER}?<0xFB>J'imagine que c'est trop
demander que tu fasses demi-tour?",
0x01F482ED,"Ngh""<0xFC><0x08><0x18> <0xFD><0x01>""<0xFC><0x08><0x18> take""<0xFC><0x08><0x18> my Pokémon""<0xFB>I can't fight""<0xFC><0x08><0x18> but""<0xFC><0x08><0x18> they'll back
you up""","Ngh""<0xFC><0x08><0x18> <0xFD><0x01>""<0xFC><0x08><0x18> toma""<0xFC><0x08><0x18> mis Pokémon""<0xFB>No puedo luchar"" pero"" ellos te
obedecerán""",82,3,85,pokemon,dialogue,,
0x01F48340,"<0xFC><0x01><0x02><0xFD><0x06> is lending you his
Toucannon, Vaporeon, and Mamoswine<0xFA>for your fight with Ivory!<0xFB>When the battle starts, they will
automatically join your team.","<0xFC><0x01><0x02><0xFD><0x06> te está prestando a
Toucannon, Vaporeon y<0xFA>Mamoswine para tu pelea contra<0xFA>Ivory.<0xFB>Cuando comience la batalla, se
unirán automáticamente al equipo.",150,3,153,pokemon,dialogue,"{COLOR}Á{RIVAL} te prête
son Bazoucan, son Aquali<0xFA>et son Mammochon pour Ivory !<0xFB>Quand le combat
commencera, ils te rejoindront.",
0x01F486AA,"<0xFD><0x02>! Use <0xFD><0x03>!
Help him out of there!","<0x52><0xFD><0x02> usa <0xFD><0x03>!
<0x52>Ayúdalo a escapar!",34,2,36,pokemon,dialogue,"<0xFD><0x02> ! Utilise
<0xFD><0x03> ! Sors-le de là !",
0x01F486CD,"It's good to see you again, <0xFD><0x06>.<0xFB>Have you given any thought on what
I told you, at all?","Es bueno verte de nuevo,
<0xFD><0x06>.<0xFB><0x51>Has pensado alguna vez en lo
que te dije?",86,2,88,pokemon,dialogue,"Ravi de te revoir, <0xFD><0x06>.<0xFB>As-tu réfléchi à ce que
je t'ai dit ?",
0x01F48785,"I can't apologize enough for that,
<0xFD><0x06>""<0xFB>And I don't expect you to ever
forgive us for what we did""","Entiendo que sigas enojado,
<0xFD><0x06>.<0xFB>Y no espero que alguna vez nos
perdones por lo que hicimos""",97,1,98,pokemon,dialogue,"Je ne pourrai jamais
m'excuser pour ça,<0xFD><0x06>...<0xFB>& je ne m'attends pas à
ce que tu nous pardonnes jour...",
0x01F48A96,"And we'll find that <0xB1>somehow<0xB2>.<0xFB><0xFD><0x01> and I got this far up on
our own, didn't we?<0xFB>Even if we can't just fight our way
past, we'll find an answer!","Y lo haremos""<0xFB><0xFD><0x01> y yo hemos llegado
hasta aquí por nuestra cuenta,<0xFA><0x51>no?<0xFB><0x52>Incluso si no podemos luchar,
encontraremos una solución!",142,3,145,pokemon,dialogue,"& on trouvera ce "" qq part "".<0xFB><0xFD><0x01>& moi sommes
montés jusque-là tout seuls, non?<0xFB>Même si on ne peut pas se battre
pour passer, on trouvera mieux",
0x01F48C0B,"Here, <0xFD><0x01>.
You'll need this.","Toma, <0xFD><0x01>.
Necesitarás esto.",27,1,28,pokemon,dialogue,"Tiens,<0xFD><0x01>. Tu en
auras besoi",
0x01F48C27,"Apparently, that's the only thing
that can seal the dark force away<0xFA>again, so don't drop it.<0xFB>Let's go, <0xFD><0x01>!","Al parecer, eso es lo único que
puede sellar la Fuerza Oscura de<0xFA>nuevo, así que no lo pierdas.<0xFB><0x52>Vamos, <0xFD><0x01>!",106,3,109,pokemon,dialogue,"Apparemment, c'est seule chose
qui peut à nouveau sceller force<0xFA>obscure. Ne perds pas.<0xFB>Allons-y,<0xFD><0x01>!",
0x01F48D07,"This weird guy keeps trying to
convince me he's my dad.<0xFB><0xFD><0x06> wasn't happy about it,
but he still bought it.<0xFB>I'm not falling for it, though!<0xFB>Why would my dad just appear out
of the blue after 16 years?","Ese tipo raro intenta convencerme
de que es mi padre.<0xFB><0xFD><0x06> no estaba contento con
eso, pero aun así lo aceptó.<0xFB><0x52>Yo no lo aceptaré!<0xFB><0x51>Por qué mi papá aparecería de la
nada después de 16 años?",198,2,200,pokemon,dialogue,"Ce type bizarre essaie de me faire
croire qu'il est mon père.<0xFB><0xFD><0x06> n'a pas aimé ça,
mais il l'a quand même cru.<0xFB>Je ne marche pas, moi !<0xFB>Pourquoi mon père surgirait-il
après 16 ans ?",
0x01F493C2,<0xFD><0x01>! Now's your chance!,<0x52><0xFD><0x01>! <0x52>Es tu turno!,22,2,24,pokemon,dialogue,<0xFD><0x01> ! C'est ta chance !,
0x01F4941B,"Fine! Hoopa! You handle <0xFD><0x01>!
I will deal with this other pest.","<0x52>Bien, Hoopa!
<0x52>Ocúpate de <0xFD><0x01>!<0xFB>Yo me ocuparé de la otra plaga.",61,3,64,pokemon,dialogue,"Hoopa ! Occupe-toi de <0xFD><0x01> !
Je gère cet autre gêneur.",
0x01F496B6,"<0xFC><0x01><0x04>I'm sorry""<0xFC><0x08><0x20> Marlon""<0xFC><0x08><0x30> <0xFD><0x06>""<0xFC><0x08><0x30>
This is the only way""","<0xFC><0x01><0x04>Lo siento""<0xFC><0x08><0x20> Marlon""<0xFC><0x08><0x30> <0xFD><0x06>""<0xFC><0x08><0x30>
Es la única manera""",56,3,59,pokemon,description,,
0x01F496EF,"<0xFD><0x01>! Take down Hoopa, and turn
off that weapon!","<0x52><0xFD><0x01>!
<0x52>Derriba a Hoopa y apaga esa arma!",46,1,47,pokemon,dialogue,"<0xFD><0x01>! Mets Hoopa
K.O., et éteins cette arme !",
0x01F498F5,"<0xFD><0x01>!
I got him! Now's your chance!<0xFB>Turn off the Ultimate Weapon!","<0x52><0xFD><0x01>! <0x52>Lo tengo!
<0x52>Es tu oportunidad!<0xFB><0x52>Apaga el Arma Definitiva!",63,3,66,pokemon,dialogue,"<0xFD><0x01> ! Je l'ai eu !
C'est ta chance !<0xFB>Éteins l'Arme Ultime !",
0x01F49A05,"<0xFD><0x01>! You didn't think I'd let you
handle this alone, right?<0xFB>We fought our way up here together,
so let's take him down together!","<0x52><0xFD><0x01>! <0x52>Recuerda que te estamos
apoyando!<0xFB>Lucharemos juntos hasta el final,
<0x52>así que derribémoslo de una vez!",127,3,130,pokemon,dialogue,"<0xFD><0x01> ! Tu ne pensais pas que je
te laisserais seul, hein ?<0xFB>On s'est frayé un chemin ensemble,
alors battons-le ensemble !",
0x01F4A288,"<0xFC><0x01><0x04>Marlon""<0xFC><0x08><0x20> <0xFD><0x06>""<0xFC><0x08><0x20> all I ever wanted
was""<0xFC><0x08><0x20> was""<0xFB>It was all for him""<0xFC><0x08><0x20> always for him""","<0xFC><0x01><0x04>Marlon"" <0xFD><0x06>"" todo lo que
siempre quise fue"" fue""<0xFB>Todo fue para él"" siempre para él""",90,1,91,pokemon,dialogue,"{COLOR}ÇMarlon...{PAUSE}î {RIVAL}...{PAUSE}î je voulais
juste...{PAUSE}î juste...<0xFB>C'était pour lui...{PAUSE}î toujours...",
0x01F4A6B1,"Then, I guess this is it,
<0xFD><0x01>?<0xFB>No""<0xFC><0x08><0x18> there's one more thing I
need to do.","Supongo que esto es todo,
<0xFD><0x01>.<0xFB>No""<0xFC><0x08><0x18> hay una cosa más que necesito
hacer.",73,2,75,pokemon,dialogue,", j'imagine que
c'est tout,{PLAYER}?<0xFB>Non...{PAUSE}ね il me reste
une chose à faire.",
0x01F4A7E3,"<0xFD><0x06>, I already know you're
strong""","<0xFD><0x06>, ya sé que eres muy fuerte""",33,3,36,pokemon,dialogue,"<0xFD><0x06>, je sais déjà
que tu es fort...",
0x01F4A9D7,"Is that right""<0xFC><0x08><0x20> but I still have
my pride as a Trainer, <0xFD><0x06>.<0xFB>I'm afraid I won't just let you win
that easily!","<0x51>Es así""? Pero todavía tengo mi
orgullo como Entrenador, <0xFD><0x06>.<0xFB><0x52>Me temo que no te dejaré ganar tan
fácilmente!",110,2,112,pokemon,dialogue,"Vraiment...{PAUSE}î ma fierté
de Dresseur, {RIVAL}.<0xFB>Je crains de ne pas te
laisser gagner si facilement !",
0x01F4ABC8,"<0xFD><0x06>, let's get Melony and go
home to Frozen Heights.<0xFB>I want to get to know you both.","<0xFD><0x06>, busquemos a Melony y
volvamos a Pueblo Frío.<0xFB>Quiero conocerlos a ambos.",83,2,85,pokemon,dialogue,"<0xFD><0x06>, allons chercher
Melony, puis aux Hauteurs Gelées.<0xFB>Je veux mieux vous connaître.",
0x01F4B6D0,"Wow, <0xFD><0x01>""<0xFB>Looks like Prof. Log picked a
worthy challenger after all!<0xFB>""but no, seriously, congrats!<0xFB>You're now the new Champion of
Borrius!","<0x52>Vaya, <0xFD><0x01>!<0xFB><0x52>Parece que el Prof. Long no se
equivocó después de todo!<0xFB>""Pero, en serio, <0x52>felicidades!
<0x52>Ahora eres el nuevo Campeón!",137,1,138,pokemon,dialogue,"Waouh,<0xFD><0x01>...<0xFB>On dirait que Prof.
Log a choisi challenger digne!<0xFB>...mais sérieux, félicitations!<0xFB>Tu es désormais
nouveau Champion Borrius!",
0x01F4BB98,"e Hall of Fame!<0xFB>This machine will make a permanent
record of your achievement.<0xFB>Just place your Pokémon on it
and you'll be good to go!<0xFB>And once again, <0xFD><0x01>,
CONGRATULATIONS!","quina hará un registro
permanente de tus logros.<0xFB><0x52>Simplemente coloca a tus Pokémon
encima y eso será todo!<0xFB>Y una vez más, <0xFD><0x01>,
<0x52>felicitaciones!",171,1,172,pokemon,dialogue,,
0x01F4C2A8,"d I are gonna show them
how real Trainers battle!<0xFB>See you later, <0xFD><0x01>!","les mostraremos cómo
luchan los Entrenadores de<0xFA>verdad!<0xFB><0x52>Adiós, <0xFD><0x01>!",68,3,71,pokemon,dialogue,,
0x01F4C2C8," Trainers battle!<0xFB>See you later, <0xFD><0x01>!","Entrenadores de<0xFA>verdad!<0xFB><0x52>Adiós, <0xFD><0x01>!",36,3,39,pokemon,dialogue,,
0x01F4C712,"And with that, I'm off!<0xFB>Do say hi to your mother for me,
will you, <0xFD><0x01>?","<0x52>Eso es todo! Saluda a tu madre de
mi parte, <0x51>quieres?",70,3,73,pokemon,dialogue,"Sur ce, je file !<0xFB>Passe le bonjour à ta
mère pour moi, d'accord, <0xFD><0x01> ?",
0x01F4C7F4,"Oh! <0xFD><0x01>!
He did this to you too!?<0xFB>That sneak""<0xFC><0x08><0x18> he's in for it now!","<0x52>Oh, <0xFD><0x01>!
<0x52><0x51><0x06>l también te hizo venir?!<0xFB>Ese tipo"" <0x52>lo págara!",67,3,70,pokemon,dialogue,"Oh!{PLAYER}! Il t'a
fait ça à toi aussi!?<0xFB>Ce sournois...{PAUSE}ね il va prendre c",
0x01F4CA28,"He's insane""<0xFC><0x08><0x18> he really thinks
he can try again""<0xFB>Careful, <0xFD><0x01>.
He's still serious about this.<0xFB>Team up with me, and let's put this
guy and his plans down for good!<0xFB>Time to end this once and for all!","Está loco"" realmente cree que puede
intentarlo de nuevo.<0xFB>Cuidado, <0xFD><0x01>.
Todavía habla en serio con esto.<0xFB><0x52><0x12>nete a mí y acabemos con este
tipo y sus planes de una vez por<0xFA>todas!",198,3,201,pokemon,dialogue,"Il est fou...{PAUSE}ね il
croit vraiment pouvoir recommencer...<0xFB>Attention, {PLAYER}. Il
est toujours sérieux.<0xFB>Fais équipe avec moi, et
mettons-le hors d'état de nuire !<0xFB>Il est temps d'en finir pour de bon.",
0x01F4D581,"I knew you'd come and rescue me,
<0xFD><0x01>!","Sabía que vendrías a rescatarme,
<0xFD><0x01>.",36,2,38,pokemon,dialogue,"Je savais que tu
viendrais me sauv<0xFD><0x01>",
0x01F4D59F,"e,
<0xFD><0x01>!","e,
<0xFD><0x01>.",6,2,8,pokemon,dialogue,,
